Betamv, Betapv,V,Rs,Rv,P
0.57,0,0.893888,0.0257295,0.0803824,0.106112
0.58,0,0.884144,0.0259178,0.0899381,0.115856
0.59,0,0.873174,0.0261105,0.100715,0.126826
0.6,0,0.860948,0.0263076,0.112745,0.139052
0.61,0,0.847487,0.0265094,0.126004,0.152513
0.62,0,0.832874,0.0267158,0.14041,0.167126
0.63,0,0.817245,0.0269268,0.155828,0.182755
0.64,0,0.800771,0.0271427,0.172086,0.199229
0.65,0,0.783644,0.0273634,0.188992,0.216356
0.66,0,0.766056,0.0275889,0.206355,0.233944
0.67,0,0.748183,0.0278194,0.223997,0.251817
0.68,0,0.730184,0.0280548,0.241761,0.269816
0.69,0,0.712188,0.0282951,0.259516,0.287812
0.7,0,0.694305,0.0285405,0.277155,0.305695
0.71,0,0.676618,0.0287908,0.294592,0.323382
0.72,0,0.659192,0.0290462,0.311762,0.340808
0.73,0,0.642078,0.0293065,0.328616,0.357922
0.74,0,0.62531,0.0295718,0.345118,0.37469
0.75,0,0.608915,0.0298421,0.361243,0.391085
0.76,0,0.592909,0.0301173,0.376974,0.407091
0.77,0,0.577303,0.0303974,0.3923,0.422697
0.78,0,0.562102,0.0306823,0.407216,0.437898
0.79,0,0.547307,0.030972,0.421721,0.452693
0.8,0,0.532917,0.0312665,0.435816,0.467083
0.81,0,0.518927,0.0315657,0.449507,0.481073
0.82,0,0.505332,0.0318695,0.462799,0.494668
0.83,0,0.492124,0.0321778,0.475698,0.507876
0.84,0,0.479295,0.0324907,0.488215,0.520705
0.85,0,0.466836,0.0328079,0.500357,0.533164
0.86,0,0.454737,0.0331295,0.512133,0.545263
0.87,0,0.44299,0.0334553,0.523555,0.55701
0.88,0,0.431584,0.0337853,0.534631,0.568416
0.89,0,0.42051,0.0341193,0.545371,0.57949
0.9,0,0.409757,0.0344573,0.555786,0.590243
0.91,0,0.399316,0.0347993,0.565885,0.600684
0.92,0,0.389177,0.035145,0.575678,0.610823
0.93,0,0.379331,0.0354944,0.585174,0.620669
0.94,0,0.369769,0.0358474,0.594384,0.630231
0.95,0,0.360481,0.036204,0.603315,0.639519
0.96,0,0.351459,0.036564,0.611977,0.648541
0.97,0,0.342695,0.0369273,0.620378,0.657305
0.98,0,0.33418,0.0372938,0.628527,0.66582
0.99,0,0.325905,0.0376635,0.636431,0.674095
1,0,0.317864,0.0380362,0.6441,0.682136
0,0.01,0.978268,0.0196655,0.00206697,0.0217325
0.01,0.01,0.978085,0.019726,0.00218937,0.0219153
0.02,0.01,0.977896,0.0197874,0.0023169,0.0221043
0.03,0.01,0.9777,0.0198497,0.00244983,0.0222996
0.04,0.01,0.977498,0.0199131,0.00258846,0.0225016
0.05,0.01,0.977289,0.0199775,0.00273313,0.0227106
0.06,0.01,0.977073,0.020043,0.00288418,0.0229271
0.07,0.01,0.976849,0.0201095,0.00304198,0.0231515
0.08,0.01,0.976616,0.0201771,0.00320695,0.0233841
0.09,0.01,0.976375,0.0202459,0.00337951,0.0236254
0.1,0.01,0.976124,0.0203158,0.00356013,0.023876
0.11,0.01,0.975864,0.020387,0.00374932,0.0241363
0.12,0.01,0.975593,0.0204593,0.00394763,0.024407
0.13,0.01,0.975311,0.0205329,0.00415565,0.0246886
0.14,0.01,0.975018,0.0206078,0.00437402,0.0249819
0.15,0.01,0.974713,0.0206841,0.00460343,0.0252875
0.16,0.01,0.974394,0.0207616,0.00484465,0.0256063
0.17,0.01,0.974061,0.0208406,0.0050985,0.0259391
0.18,0.01,0.973713,0.020921,0.00536587,0.0262869
0.19,0.01,0.973349,0.0210029,0.00564775,0.0266506
0.2,0.01,0.972968,0.0210863,0.00594521,0.0270315
0.21,0.01,0.972569,0.0211712,0.00625943,0.0274307
0.22,0.01,0.972151,0.0212578,0.0065917,0.0278495
0.23,0.01,0.971711,0.021346,0.00694344,0.0282894
0.24,0.01,0.971248,0.0214359,0.00731623,0.0287521
0.25,0.01,0.970761,0.0215275,0.00771179,0.0292393
0.26,0.01,0.970247,0.0216209,0.00813205,0.029753
0.27,0.01,0.969705,0.0217162,0.00857914,0.0302953
0.28,0.01,0.969131,0.0218133,0.00905541,0.0308687
0.29,0.01,0.968524,0.0219124,0.00956353,0.0314759
0.3,0.01,0.96788,0.0220135,0.0101064,0.0321199
0.31,0.01,0.967196,0.0221166,0.0106874,0.0328041
0.32,0.01,0.966468,0.0222219,0.0113103,0.0335322
0.33,0.01,0.965691,0.0223294,0.0119791,0.0343085
0.34,0.01,0.964862,0.0224391,0.0126988,0.0351379
0.35,0.01,0.963974,0.0225511,0.0134746,0.0360257
0.36,0.01,0.963022,0.0226655,0.0143127,0.0369782
0.37,0.01,0.961997,0.0227824,0.0152202,0.0380026
0.38,0.01,0.960893,0.0229018,0.016205,0.0391068
0.39,0.01,0.9597,0.0230238,0.0172764,0.0403002
0.4,0.01,0.958406,0.0231485,0.018445,0.0415935
0.41,0.01,0.957001,0.0232759,0.0197233,0.0429993
0.42,0.01,0.955468,0.0234062,0.0211257,0.044532
0.43,0.01,0.953792,0.0235395,0.022669,0.0462084
0.44,0.01,0.951951,0.0236757,0.0243728,0.0480485
0.45,0.01,0.949924,0.0238151,0.0262604,0.0500755
0.46,0.01,0.947683,0.0239576,0.0283593,0.0523169
0.47,0.01,0.945195,0.0241034,0.0307017,0.0548051
0.48,0.01,0.942421,0.0242526,0.0333261,0.0575787
0.49,0.01,0.939317,0.0244053,0.0362781,0.0606833
0.5,0.01,0.935827,0.0245615,0.0396116,0.0641731
0.51,0.01,0.931888,0.0247214,0.0433905,0.068112
0.52,0.01,0.927425,0.0248851,0.0476897,0.0725747
0.53,0.01,0.922352,0.0250526,0.0525957,0.0776482
0.54,0.01,0.916569,0.025224,0.0582072,0.0834312
0.55,0.01,0.909967,0.0253995,0.0646333,0.0900329
0.56,0.01,0.902431,0.0255791,0.0719895,0.0975686
0.57,0.01,0.893847,0.025763,0.08039,0.106153
0.58,0.01,0.884112,0.0259512,0.0899365,0.115888
0.59,0.01,0.873153,0.0261438,0.100704,0.126847
0.6,0.01,0.860936,0.0263408,0.112723,0.139064
0.61,0.01,0.847486,0.0265425,0.125972,0.152514
0.62,0.01,0.832883,0.0267487,0.140368,0.167117
0.63,0.01,0.817263,0.0269597,0.155777,0.182737
0.64,0.01,0.800798,0.0271754,0.172026,0.199202
0.65,0.01,0.783679,0.027396,0.188925,0.216321
0.66,0.01,0.766096,0.0276214,0.206282,0.233904
0.67,0.01,0.748229,0.0278517,0.223919,0.251771
0.68,0.01,0.730234,0.028087,0.241679,0.269766
0.69,0.01,0.712242,0.0283272,0.259431,0.287758
0.7,0.01,0.694361,0.0285724,0.277066,0.305639
0.71,0.01,0.676676,0.0288226,0.294501,0.323324
0.72,0.01,0.659252,0.0290778,0.31167,0.340748
0.73,0.01,0.642139,0.029338,0.328523,0.357861
0.74,0.01,0.625372,0.0296031,0.345025,0.374628
0.75,0.01,0.608977,0.0298732,0.361149,0.391023
0.76,0.01,0.592972,0.0301482,0.37688,0.407028
0.77,0.01,0.577366,0.0304282,0.392206,0.422634
0.78,0.01,0.562165,0.0307129,0.407122,0.437835
0.79,0.01,0.54737,0.0310025,0.421628,0.45263
0.8,0.01,0.532979,0.0312968,0.435724,0.467021
0.81,0.01,0.518989,0.0315958,0.449415,0.481011
0.82,0.01,0.505393,0.0318994,0.462707,0.494607
0.83,0.01,0.492184,0.0322076,0.475608,0.507816
0.84,0.01,0.479355,0.0325203,0.488125,0.520645
0.85,0.01,0.466895,0.0328373,0.500268,0.533105
0.86,0.01,0.454796,0.0331587,0.512045,0.545204
0.87,0.01,0.443048,0.0334844,0.523467,0.556952
0.88,0.01,0.431642,0.0338142,0.534544,0.568358
0.89,0.01,0.420566,0.034148,0.545286,0.579434
0.9,0.01,0.409813,0.0344859,0.555701,0.590187
0.91,0.01,0.399371,0.0348276,0.565801,0.600629
0.92,0.01,0.389232,0.0351732,0.575595,0.610768
0.93,0.01,0.379385,0.0355224,0.585093,0.620615
0.94,0.01,0.369822,0.0358753,0.594303,0.630178
0.95,0.01,0.360534,0.0362317,0.603235,0.639466
0.96,0.01,0.351511,0.0365915,0.611897,0.648489
0.97,0.01,0.342746,0.0369546,0.6203,0.657254
0.98,0.01,0.33423,0.0373209,0.628449,0.66577
0.99,0.01,0.325955,0.0376904,0.636355,0.674045
1,0.01,0.317913,0.038063,0.644024,0.682087
0,0.02,0.978161,0.0197024,0.00213636,0.0218387
0.01,0.02,0.977978,0.0197628,0.00225875,0.0220215
0.02,0.02,0.97779,0.0198242,0.00238625,0.0222104
0.03,0.02,0.977594,0.0198865,0.00251915,0.0224057
0.04,0.02,0.977392,0.0199499,0.00265776,0.0226076
0.05,0.02,0.977183,0.0200142,0.0028024,0.0228166
0.06,0.02,0.976967,0.0200797,0.00295342,0.0230331
0.07,0.02,0.976743,0.0201462,0.00311119,0.0232574
0.08,0.02,0.97651,0.0202138,0.00327612,0.0234899
0.09,0.02,0.976269,0.0202825,0.00344864,0.0237312
0.1,0.02,0.976018,0.0203525,0.00362923,0.0239817
0.11,0.02,0.975758,0.0204236,0.00381838,0.0242419
0.12,0.02,0.975487,0.0204959,0.00401664,0.0245125
0.13,0.02,0.975206,0.0205695,0.00422461,0.0247941
0.14,0.02,0.974913,0.0206443,0.00444293,0.0250873
0.15,0.02,0.974607,0.0207205,0.00467229,0.0253928
0.16,0.02,0.974288,0.0207981,0.00491345,0.0257115
0.17,0.02,0.973956,0.020877,0.00516723,0.0260443
0.18,0.02,0.973608,0.0209574,0.00543453,0.0263919
0.19,0.02,0.973244,0.0210393,0.00571633,0.0267556
0.2,0.02,0.972864,0.0211226,0.00601371,0.0271363
0.21,0.02,0.972465,0.0212075,0.00632784,0.0275354
0.22,0.02,0.972046,0.0212941,0.00666001,0.0279541
0.23,0.02,0.971606,0.0213822,0.00701165,0.0283939
0.24,0.02,0.971144,0.0214721,0.00738432,0.0288564
0.25,0.02,0.970657,0.0215636,0.00777976,0.0293434
0.26,0.02,0.970143,0.021657,0.00819987,0.0298569
0.27,0.02,0.969601,0.0217522,0.0086468,0.030399
0.28,0.02,0.969028,0.0218493,0.00912291,0.0309722
0.29,0.02,0.968421,0.0219484,0.00963084,0.0315792
0.3,0.02,0.967777,0.0220494,0.0101735,0.032223
0.31,0.02,0.967093,0.0221525,0.0107543,0.0329068
0.32,0.02,0.966365,0.0222577,0.0113769,0.0336347
0.33,0.02,0.965589,0.0223652,0.0120455,0.0344107
0.34,0.02,0.96476,0.0224748,0.0127648,0.0352397
0.35,0.02,0.963873,0.0225868,0.0135403,0.0361271
0.36,0.02,0.962921,0.0227012,0.014378,0.0370792
0.37,0.02,0.961897,0.022818,0.015285,0.038103
0.38,0.02,0.960793,0.0229373,0.0162693,0.0392067
0.39,0.02,0.959601,0.0230593,0.0173402,0.0403995
0.4,0.02,0.958308,0.0231839,0.0185082,0.0416921
0.41,0.02,0.956903,0.0233113,0.0197858,0.0430971
0.42,0.02,0.955371,0.0234415,0.0211873,0.0446289
0.43,0.02,0.953696,0.0235747,0.0227296,0.0463043
0.44,0.02,0.951857,0.0237109,0.0244324,0.0481433
0.45,0.02,0.949831,0.0238502,0.0263187,0.0501689
0.46,0.02,0.947591,0.0239926,0.0284161,0.0524087
0.47,0.02,0.945105,0.0241384,0.0307568,0.0548951
0.48,0.02,0.942333,0.0242875,0.0333791,0.0576666
0.49,0.02,0.939231,0.0244401,0.0363287,0.0607688
0.5,0.02,0.935744,0.0245962,0.0396595,0.0642557
0.51,0.02,0.931809,0.024756,0.0434351,0.0681911
0.52,0.02,0.92735,0.0249196,0.0477303,0.0726499
0.53,0.02,0.922281,0.025087,0.0526317,0.0777187
0.54,0.02,0.916504,0.0252584,0.0582378,0.0834961
0.55,0.02,0.909909,0.0254338,0.0646576,0.0900913
0.56,0.02,0.90238,0.0256133,0.0720063,0.0976196
0.57,0.02,0.893805,0.0257971,0.0803984,0.106195
0.58,0.02,0.884079,0.0259851,0.0899357,0.115921
0.59,0.02,0.87313,0.0261776,0.100693,0.12687
0.6,0.02,0.860924,0.0263745,0.112702,0.139076
0.61,0.02,0.847484,0.0265761,0.12594,0.152516
0.62,0.02,0.832892,0.0267822,0.140326,0.167108
0.63,0.02,0.817282,0.026993,0.155725,0.182718
0.64,0.02,0.800826,0.0272086,0.171966,0.199174
0.65,0.02,0.783714,0.027429,0.188857,0.216286
0.66,0.02,0.766138,0.0276543,0.206208,0.233862
0.67,0.02,0.748276,0.0278845,0.223839,0.251724
0.68,0.02,0.730285,0.0281196,0.241595,0.269715
0.69,0.02,0.712297,0.0283597,0.259343,0.287703
0.7,0.02,0.694419,0.0286048,0.276976,0.305581
0.71,0.02,0.676736,0.0288548,0.294409,0.323264
0.72,0.02,0.659314,0.0291099,0.311577,0.340686
0.73,0.02,0.642201,0.0293699,0.328429,0.357799
0.74,0.02,0.625435,0.0296349,0.34493,0.374565
0.75,0.02,0.609041,0.0299048,0.361054,0.390959
0.76,0.02,0.593036,0.0301797,0.376784,0.406964
0.77,0.02,0.57743,0.0304594,0.39211,0.42257
0.78,0.02,0.562229,0.030744,0.407027,0.437771
0.79,0.02,0.547434,0.0310334,0.421533,0.452566
0.8,0.02,0.533043,0.0313276,0.435629,0.466957
0.81,0.02,0.519052,0.0316264,0.449321,0.480948
0.82,0.02,0.505456,0.0319299,0.462614,0.494544
0.83,0.02,0.492247,0.0322379,0.475515,0.507753
0.84,0.02,0.479416,0.0325503,0.488033,0.520584
0.85,0.02,0.466956,0.0328672,0.500177,0.533044
0.86,0.02,0.454856,0.0331884,0.511955,0.545144
0.87,0.02,0.443108,0.0335139,0.523378,0.556892
0.88,0.02,0.431701,0.0338435,0.534456,0.568299
0.89,0.02,0.420625,0.0341772,0.545198,0.579375
0.9,0.02,0.40987,0.0345149,0.555615,0.59013
0.91,0.02,0.399428,0.0348564,0.565716,0.600572
0.92,0.02,0.389288,0.0352018,0.575511,0.610712
0.93,0.02,0.37944,0.0355508,0.585009,0.62056
0.94,0.02,0.369877,0.0359035,0.59422,0.630123
0.95,0.02,0.360587,0.0362597,0.603153,0.639413
0.96,0.02,0.351564,0.0366193,0.611817,0.648436
0.97,0.02,0.342798,0.0369823,0.62022,0.657202
0.98,0.02,0.334281,0.0373484,0.62837,0.665719
0.99,0.02,0.326006,0.0377178,0.636277,0.673994
1,0.02,0.317963,0.0380901,0.643947,0.682037
0,0.03,0.978052,0.0197398,0.00220831,0.0219481
0.01,0.03,0.977869,0.0198002,0.00233067,0.0221309
0.02,0.03,0.97768,0.0198615,0.00245815,0.0223197
0.03,0.03,0.977485,0.0199239,0.00259102,0.0225149
0.04,0.03,0.977283,0.0199872,0.0027296,0.0227168
0.05,0.03,0.977074,0.0200516,0.00287421,0.0229258
0.06,0.03,0.976858,0.020117,0.0030252,0.0231422
0.07,0.03,0.976634,0.0201835,0.00318294,0.0233664
0.08,0.03,0.976401,0.020251,0.00334784,0.0235989
0.09,0.03,0.97616,0.0203198,0.00352032,0.0238401
0.1,0.03,0.975909,0.0203897,0.00370087,0.0240905
0.11,0.03,0.975649,0.0204607,0.00388997,0.0243507
0.12,0.03,0.975379,0.020533,0.00408819,0.0246212
0.13,0.03,0.975097,0.0206066,0.00429611,0.0249027
0.14,0.03,0.974804,0.0206814,0.00451438,0.0251958
0.15,0.03,0.974499,0.0207576,0.00474368,0.0255013
0.16,0.03,0.97418,0.0208351,0.00498477,0.0258199
0.17,0.03,0.973847,0.020914,0.00523848,0.0261525
0.18,0.03,0.9735,0.0209944,0.00550571,0.0265001
0.19,0.03,0.973136,0.0210762,0.00578744,0.0268636
0.2,0.03,0.972756,0.0211595,0.00608473,0.0272443
0.21,0.03,0.972357,0.0212444,0.00639877,0.0276432
0.22,0.03,0.971938,0.0213309,0.00673084,0.0280617
0.23,0.03,0.971499,0.021419,0.00708237,0.0285014
0.24,0.03,0.971036,0.0215088,0.00745492,0.0289637
0.25,0.03,0.970549,0.0216004,0.00785023,0.0294506
0.26,0.03,0.970036,0.0216937,0.0082702,0.0299639
0.27,0.03,0.969494,0.0217889,0.00871698,0.0305058
0.28,0.03,0.968921,0.0218859,0.00919291,0.0310788
0.29,0.03,0.968314,0.0219849,0.00970065,0.0316856
0.3,0.03,0.967671,0.0220859,0.0102431,0.0323291
0.31,0.03,0.966987,0.022189,0.0108237,0.0330127
0.32,0.03,0.96626,0.0222942,0.011446,0.0337402
0.33,0.03,0.965484,0.0224015,0.0121143,0.0345159
0.34,0.03,0.964656,0.0225112,0.0128333,0.0353445
0.35,0.03,0.963768,0.0226231,0.0136085,0.0362315
0.36,0.03,0.962817,0.0227374,0.0144458,0.0371832
0.37,0.03,0.961794,0.0228542,0.0153523,0.0382065
0.38,0.03,0.96069,0.0229734,0.0163361,0.0393096
0.39,0.03,0.959498,0.0230953,0.0174064,0.0405017
0.4,0.03,0.958206,0.0232199,0.0185738,0.0417937
0.41,0.03,0.956802,0.0233472,0.0198506,0.0431979
0.42,0.03,0.955271,0.0234774,0.0212513,0.0447287
0.43,0.03,0.953597,0.0236105,0.0227926,0.0464031
0.44,0.03,0.951759,0.0237466,0.0244942,0.0482408
0.45,0.03,0.949735,0.0238858,0.0263793,0.0502651
0.46,0.03,0.947497,0.0240282,0.0284751,0.0525033
0.47,0.03,0.945012,0.0241739,0.030814,0.0549879
0.48,0.03,0.942243,0.0243229,0.0334343,0.0577573
0.49,0.03,0.939143,0.0244754,0.0363815,0.0608569
0.5,0.03,0.935659,0.0246315,0.0397094,0.0643409
0.51,0.03,0.931727,0.0247912,0.0434816,0.0682728
0.52,0.03,0.927273,0.0249547,0.0477728,0.0727275
0.53,0.03,0.922209,0.025122,0.0526694,0.0777914
0.54,0.03,0.916437,0.0252933,0.0582699,0.0835632
0.55,0.03,0.909848,0.0254686,0.0646832,0.0901517
0.56,0.03,0.902328,0.025648,0.0720244,0.0976724
0.57,0.03,0.89376,0.0258316,0.0804079,0.10624
0.58,0.03,0.884045,0.0260196,0.0899356,0.115955
0.59,0.03,0.873106,0.0262119,0.100682,0.126894
0.6,0.03,0.860911,0.0264088,0.11268,0.139089
0.61,0.03,0.847482,0.0266102,0.125908,0.152518
0.62,0.03,0.832901,0.0268162,0.140283,0.167099
0.63,0.03,0.817301,0.0270269,0.155672,0.182699
0.64,0.03,0.800853,0.0272424,0.171904,0.199147
0.65,0.03,0.78375,0.0274627,0.188788,0.21625
0.66,0.03,0.766181,0.0276878,0.206132,0.233819
0.67,0.03,0.748324,0.0279178,0.223758,0.251676
0.68,0.03,0.730338,0.0281528,0.241509,0.269662
0.69,0.03,0.712353,0.0283927,0.259254,0.287647
0.7,0.03,0.694478,0.0286377,0.276884,0.305522
0.71,0.03,0.676797,0.0288875,0.294315,0.323203
0.72,0.03,0.659377,0.0291424,0.311481,0.340623
0.73,0.03,0.642266,0.0294023,0.328332,0.357734
0.74,0.03,0.6255,0.0296671,0.344832,0.3745
0.75,0.03,0.609107,0.0299369,0.360956,0.390893
0.76,0.03,0.593102,0.0302116,0.376686,0.406898
0.77,0.03,0.577496,0.0304912,0.392013,0.422504
0.78,0.03,0.562295,0.0307756,0.406929,0.437705
0.79,0.03,0.5475,0.0310648,0.421436,0.4525
0.8,0.03,0.533108,0.0313588,0.435533,0.466892
0.81,0.03,0.519117,0.0316575,0.449225,0.480883
0.82,0.03,0.505521,0.0319607,0.462519,0.494479
0.83,0.03,0.492311,0.0322686,0.475421,0.507689
0.84,0.03,0.47948,0.0325809,0.487939,0.52052
0.85,0.03,0.467019,0.0328976,0.500084,0.532981
0.86,0.03,0.454918,0.0332186,0.511863,0.545082
0.87,0.03,0.443169,0.0335439,0.523287,0.556831
0.88,0.03,0.431761,0.0338733,0.534366,0.568239
0.89,0.03,0.420684,0.0342068,0.545109,0.579316
0.9,0.03,0.409929,0.0345443,0.555526,0.590071
0.91,0.03,0.399486,0.0348856,0.565628,0.600514
0.92,0.03,0.389345,0.0352308,0.575424,0.610655
0.93,0.03,0.379497,0.0355797,0.584923,0.620503
0.94,0.03,0.369933,0.0359322,0.594135,0.630067
0.95,0.03,0.360643,0.0362882,0.603069,0.639357
0.96,0.03,0.351619,0.0366476,0.611734,0.648381
0.97,0.03,0.342852,0.0370104,0.620138,0.657148
0.98,0.03,0.334334,0.0373764,0.628289,0.665666
0.99,0.03,0.326058,0.0377455,0.636197,0.673942
1,0.03,0.318014,0.0381177,0.643868,0.681986
0,0.04,0.977939,0.0197778,0.00228294,0.0220607
0.01,0.04,0.977757,0.0198382,0.00240527,0.0222435
0.02,0.04,0.977568,0.0198995,0.00253272,0.0224323
0.03,0.04,0.977373,0.0199618,0.00266557,0.0226274
0.04,0.04,0.977171,0.0200251,0.00280413,0.0228293
0.05,0.04,0.976962,0.0200895,0.0029487,0.0230382
0.06,0.04,0.976745,0.0201549,0.00309966,0.0232545
0.07,0.04,0.976521,0.0202213,0.00325736,0.0234787
0.08,0.04,0.976289,0.0202889,0.00342222,0.0237111
0.09,0.04,0.976048,0.0203576,0.00359467,0.0239523
0.1,0.04,0.975797,0.0204275,0.00377517,0.0242026
0.11,0.04,0.975537,0.0204985,0.00396424,0.0244627
0.12,0.04,0.975267,0.0205708,0.00416241,0.0247332
0.13,0.04,0.974985,0.0206443,0.00437027,0.0250146
0.14,0.04,0.974692,0.0207191,0.00458848,0.0253076
0.15,0.04,0.974387,0.0207953,0.00481772,0.025613
0.16,0.04,0.974069,0.0208727,0.00505875,0.0259315
0.17,0.04,0.973736,0.0209516,0.0053124,0.026264
0.18,0.04,0.973389,0.0210319,0.00557955,0.0266115
0.19,0.04,0.973025,0.0211137,0.0058612,0.0269749
0.2,0.04,0.972645,0.021197,0.0061584,0.0273554
0.21,0.04,0.972246,0.0212819,0.00647234,0.0277542
0.22,0.04,0.971827,0.0213683,0.00680431,0.0281726
0.23,0.04,0.971388,0.0214564,0.00715573,0.0286121
0.24,0.04,0.970926,0.0215462,0.00752816,0.0290743
0.25,0.04,0.970439,0.0216377,0.00792333,0.029561
0.26,0.04,0.969926,0.021731,0.00834316,0.0300741
0.27,0.04,0.969384,0.0218261,0.00878977,0.0306159
0.28,0.04,0.968811,0.0219231,0.00926553,0.0311887
0.29,0.04,0.968205,0.0220221,0.00977308,0.0317952
0.3,0.04,0.967562,0.022123,0.0103154,0.0324384
0.31,0.04,0.966878,0.0222261,0.0108957,0.0331217
0.32,0.04,0.966151,0.0223312,0.0115177,0.0338489
0.33,0.04,0.965376,0.0224385,0.0121857,0.0346242
0.34,0.04,0.964547,0.0225481,0.0129044,0.0354525
0.35,0.04,0.963661,0.0226599,0.0136792,0.0363391
0.36,0.04,0.96271,0.0227742,0.0145161,0.0372903
0.37,0.04,0.961687,0.0228909,0.0154222,0.0383131
0.38,0.04,0.960584,0.0230101,0.0164055,0.0394156
0.39,0.04,0.959393,0.023132,0.0174751,0.0406071
0.4,0.04,0.958102,0.0232565,0.0186418,0.0418983
0.41,0.04,0.956698,0.0233837,0.0199179,0.0433017
0.42,0.04,0.955168,0.0235139,0.0213178,0.0448316
0.43,0.04,0.953495,0.0236469,0.0228581,0.0465049
0.44,0.04,0.951659,0.0237829,0.0245585,0.0483414
0.45,0.04,0.949636,0.023922,0.0264423,0.0503643
0.46,0.04,0.947399,0.0240644,0.0285365,0.0526009
0.47,0.04,0.944916,0.02421,0.0308736,0.0550836
0.48,0.04,0.942149,0.0243589,0.0334918,0.0578507
0.49,0.04,0.939052,0.0245113,0.0364365,0.0609478
0.5,0.04,0.935571,0.0246673,0.0397614,0.0644287
0.51,0.04,0.931643,0.0248269,0.0435302,0.0683571
0.52,0.04,0.927192,0.0249903,0.0478172,0.0728075
0.53,0.04,0.922133,0.0251575,0.052709,0.0778665
0.54,0.04,0.916368,0.0253287,0.0583038,0.0836325
0.55,0.04,0.909786,0.0255039,0.0647103,0.0902142
0.56,0.04,0.902273,0.0256832,0.0720438,0.097727
0.57,0.04,0.893715,0.0258668,0.0804185,0.106285
0.58,0.04,0.884009,0.0260546,0.0899363,0.115991
0.59,0.04,0.873081,0.0262469,0.100672,0.126919
0.6,0.04,0.860897,0.0264436,0.112659,0.139103
0.61,0.04,0.84748,0.0266448,0.125875,0.15252
0.62,0.04,0.83291,0.0268507,0.14024,0.16709
0.63,0.04,0.81732,0.0270613,0.155619,0.18268
0.64,0.04,0.800882,0.0272766,0.171842,0.199118
0.65,0.04,0.783786,0.0274968,0.188717,0.216214
0.66,0.04,0.766224,0.0277218,0.206054,0.233776
